Architecture,Mission,Protection,FineTuningLevel,Epochs,LearningRate,DropoutRate,Accuracy,AccuracyUnderRadiation,AccuracyPreservation,MemoryOverhead,ExecutionTime
Wide (32-16),Lunar,Moderate,3,500,4.23912e-05,0.5,38.1643,38.1643,100,50,75.4541
Wide (32-16),Lunar,Moderate,3,1000,1.64232e-05,0.5,38.1643,38.1643,100,50,122.616
Wide (32-16),Lunar,Moderate,3,100,0.01,0,38.1643,38.1643,100,50,26.1183
Wide (32-16),Lunar,Moderate,3,500,0.006561,0,38.1643,38.1643,100,50,113.929
Wide (32-16),Lunar,Moderate,3,1000,0.00254187,0,38.1643,38.1643,100,50,231.764
Wide (32-16),Lunar,Moderate,3,100,0.00254187,0.2,38.1643,38.1643,100,50,20.8072
Wide (32-16),Lunar,Moderate,3,500,0.00166772,0.2,38.1643,38.1643,100,50,93.0141
Wide (32-16),Lunar,Moderate,3,1000,0.000646108,0.2,38.1643,38.1643,100,50,185.956
Wide (32-16),Lunar,Moderate,3,100,0.000646108,0.5,38.1643,38.1643,100,50,11.3213
Wide (32-16),Lunar,Moderate,3,500,0.000423912,0.5,38.1643,38.1643,100,50,59.026
Wide (32-16),Lunar,Moderate,3,1000,0.000164232,0.5,38.1643,38.1643,100,50,114.169
Wide (32-16),Lunar,Moderate,3,100,0.05,0,38.1643,38.1643,100,50,25.2258
Wide (32-16),Lunar,Moderate,3,500,0.032805,0,38.1643,38.1643,100,50,117.716
Wide (32-16),Lunar,Moderate,3,1000,0.0127093,0,38.1643,38.1643,100,50,239.718
Wide (32-16),Lunar,Moderate,3,100,0.0127093,0.2,38.1643,38.1643,100,50,17.3709
Wide (32-16),Lunar,Moderate,3,500,0.00833859,0.2,38.1643,38.1643,100,50,96.8047
Wide (32-16),Lunar,Moderate,3,1000,0.00323054,0.2,38.1643,38.1643,100,50,217.864
Wide (32-16),Lunar,Moderate,3,100,0.00323054,0.5,38.1643,38.1643,100,50,17.0518
Wide (32-16),Lunar,Moderate,3,500,0.00211956,0.5,38.1643,38.1643,100,50,87.9192
Wide (32-16),Lunar,Moderate,3,1000,0.00082116,0.5,38.1643,38.1643,100,50,169.357
Wide (32-16),Lunar,High,3,100,0.001,0,38.1643,38.1643,100,100,22.4248
Wide (32-16),Lunar,High,3,500,0.0006561,0,38.1643,38.1643,100,100,113.342
Wide (32-16),Lunar,High,3,1000,0.000254187,0,38.1643,38.1643,100,100,225.079
Wide (32-16),Lunar,High,3,100,0.000254187,0.2,38.1643,38.1643,100,100,17.5307
Wide (32-16),Lunar,High,3,500,0.000166772,0.2,38.1643,38.1643,100,100,91.021
Wide (32-16),Lunar,High,3,1000,6.46108e-05,0.2,38.1643,38.1643,100,100,176.98
Wide (32-16),Lunar,High,3,100,6.46108e-05,0.5,38.1643,38.1643,100,100,11.2966
Wide (32-16),Lunar,High,3,500,4.23912e-05,0.5,38.1643,38.1643,100,100,56.9659
Wide (32-16),Lunar,High,3,1000,1.64232e-05,0.5,38.1643,38.1643,100,100,136.739
Wide (32-16),Lunar,High,3,100,0.01,0,38.1643,38.1643,100,100,25.0955
Wide (32-16),Lunar,High,3,500,0.006561,0,38.1643,38.1643,100,100,119.281
Wide (32-16),Lunar,High,3,1000,0.00254187,0,38.1643,38.1643,100,100,230.336
Wide (32-16),Lunar,High,3,100,0.00254187,0.2,38.1643,38.1643,100,100,17.8376
Wide (32-16),Lunar,High,3,500,0.00166772,0.2,38.1643,38.1643,100,100,91.4314
Wide (32-16),Lunar,High,3,1000,0.000646108,0.2,38.1643,38.1643,100,100,179.555
Wide (32-16),Lunar,High,3,100,0.000646108,0.5,38.1643,38.1643,100,100,10.7041
Wide (32-16),Lunar,High,3,500,0.000423912,0.5,38.1643,38.1643,100,100,58.0757
Wide (32-16),Lunar,High,3,1000,0.000164232,0.5,38.1643,38.1643,100,100,122.817
Wide (32-16),Lunar,High,3,100,0.05,0,38.1643,38.1643,100,100,25.8155
Wide (32-16),Lunar,High,3,500,0.032805,0,38.1643,38.1643,100,100,120.239
Wide (32-16),Lunar,High,3,1000,0.0127093,0,38.1643,38.1643,100,100,296.224
Wide (32-16),Lunar,High,3,100,0.0127093,0.2,38.1643,38.1643,100,100,21.2228
Wide (32-16),Lunar,High,3,500,0.00833859,0.2,38.1643,38.1643,100,100,95.9689
Wide (32-16),Lunar,High,3,1000,0.00323054,0.2,38.1643,38.1643,100,100,201.617
Wide (32-16),Lunar,High,3,100,0.00323054,0.5,38.1643,38.1643,100,100,12.1709
Wide (32-16),Lunar,High,3,500,0.00211956,0.5,38.1643,38.1643,100,100,57.5882
Wide (32-16),Lunar,High,3,1000,0.00082116,0.5,38.1643,38.1643,100,100,132.851
Wide (32-16),Lunar,Very High,3,100,0.001,0,38.1643,38.1643,100,200,22.2299
Wide (32-16),Lunar,Very High,3,500,0.0006561,0,38.1643,38.1643,100,200,121.73
Wide (32-16),Lunar,Very High,3,1000,0.000254187,0,38.1643,38.1643,100,200,248.261
Wide (32-16),Lunar,Very High,3,100,0.000254187,0.2,38.1643,38.1643,100,200,22.0262
Wide (32-16),Lunar,Very High,3,500,0.000166772,0.2,38.1643,38.1643,100,200,99.0289
Wide (32-16),Lunar,Very High,3,1000,6.46108e-05,0.2,38.1643,38.1643,100,200,204.751
Wide (32-16),Lunar,Very High,3,100,6.46108e-05,0.5,38.1643,38.1643,100,200,11.0725
Wide (32-16),Lunar,Very High,3,500,4.23912e-05,0.5,38.1643,38.1643,100,200,68.2033
Wide (32-16),Lunar,Very High,3,1000,1.64232e-05,0.5,38.1643,38.1643,100,200,125.366
Wide (32-16),Lunar,Very High,3,100,0.01,0,38.1643,38.1643,100,200,25.4533
Wide (32-16),Lunar,Very High,3,500,0.006561,0,38.1643,38.1643,100,200,116.945
Wide (32-16),Lunar,Very High,3,1000,0.00254187,0,38.1643,38.1643,100,200,258.37
Wide (32-16),Lunar,Very High,3,100,0.00254187,0.2,38.1643,38.1643,100,200,17.3283
Wide (32-16),Lunar,Very High,3,500,0.00166772,0.2,38.1643,38.1643,100,200,95.5596
Wide (32-16),Lunar,Very High,3,1000,0.000646108,0.2,38.1643,38.1643,100,200,218.907
Wide (32-16),Lunar,Very High,3,100,0.000646108,0.5,38.1643,38.1643,100,200,19.547
Wide (32-16),Lunar,Very High,3,500,0.000423912,0.5,38.1643,38.1643,100,200,87.383
Wide (32-16),Lunar,Very High,3,1000,0.000164232,0.5,38.1643,38.1643,100,200,152.428
Wide (32-16),Lunar,Very High,3,100,0.05,0,38.1643,38.1643,100,200,23.3361
Wide (32-16),Lunar,Very High,3,500,0.032805,0,38.1643,38.1643,100,200,127.651
Wide (32-16),Lunar,Very High,3,1000,0.0127093,0,38.1643,38.1643,100,200,256.307
Wide (32-16),Lunar,Very High,3,100,0.0127093,0.2,38.1643,38.1643,100,200,21.9749
Wide (32-16),Lunar,Very High,3,500,0.00833859,0.2,38.1643,38.1643,100,200,101.23
Wide (32-16),Lunar,Very High,3,1000,0.00323054,0.2,38.1643,38.1643,100,200,241.238
Wide (32-16),Lunar,Very High,3,100,0.00323054,0.5,38.1643,38.1643,100,200,17.4382
Wide (32-16),Lunar,Very High,3,500,0.00211956,0.5,38.1643,38.1643,100,200,69.8004
Wide (32-16),Lunar,Very High,3,1000,0.00082116,0.5,38.1643,38.1643,100,200,121.856
Wide (32-16),Lunar,Adaptive,3,100,0.001,0,38.1643,38.1643,100,75,28.5557
Wide (32-16),Lunar,Adaptive,3,500,0.0006561,0,38.1643,38.1643,100,75,156.656
Wide (32-16),Lunar,Adaptive,3,1000,0.000254187,0,38.1643,38.1643,100,75,313.39
Wide (32-16),Lunar,Adaptive,3,100,0.000254187,0.2,38.1643,38.1643,100,75,25.4338
Wide (32-16),Lunar,Adaptive,3,500,0.000166772,0.2,38.1643,38.1643,100,75,118.624
Wide (32-16),Lunar,Adaptive,3,1000,6.46108e-05,0.2,38.1643,38.1643,100,75,203.36
Wide (32-16),Lunar,Adaptive,3,100,6.46108e-05,0.5,38.1643,38.1643,100,75,13.7968
Wide (32-16),Lunar,Adaptive,3,500,4.23912e-05,0.5,38.1643,38.1643,100,75,62.0944
Wide (32-16),Lunar,Adaptive,3,1000,1.64232e-05,0.5,38.1643,38.1643,100,75,134.082
Wide (32-16),Lunar,Adaptive,3,100,0.01,0,38.1643,38.1643,100,75,27.0335
Wide (32-16),Lunar,Adaptive,3,500,0.006561,0,38.1643,38.1643,100,75,125.905
Wide (32-16),Lunar,Adaptive,3,1000,0.00254187,0,38.1643,38.1643,100,75,231.608
Wide (32-16),Lunar,Adaptive,3,100,0.00254187,0.2,38.1643,38.1643,100,75,19.1256
Wide (32-16),Lunar,Adaptive,3,500,0.00166772,0.2,38.1643,38.1643,100,75,95.4988
Wide (32-16),Lunar,Adaptive,3,1000,0.000646108,0.2,38.1643,38.1643,100,75,187.191
Wide (32-16),Lunar,Adaptive,3,100,0.000646108,0.5,38.1643,38.1643,100,75,13.2651
Wide (32-16),Lunar,Adaptive,3,500,0.000423912,0.5,38.1643,38.1643,100,75,58.8892
Wide (32-16),Lunar,Adaptive,3,1000,0.000164232,0.5,38.1643,38.1643,100,75,124.253
Wide (32-16),Lunar,Adaptive,3,100,0.05,0,38.1643,38.1643,100,75,21.8713
Wide (32-16),Lunar,Adaptive,3,500,0.032805,0,38.1643,38.1643,100,75,125.865
Wide (32-16),Lunar,Adaptive,3,1000,0.0127093,0,38.1643,38.1643,100,75,235.239
Wide (32-16),Lunar,Adaptive,3,100,0.0127093,0.2,38.1643,38.1643,100,75,20.6527
Wide (32-16),Lunar,Adaptive,3,500,0.00833859,0.2,38.1643,38.1643,100,75,96.1332
Wide (32-16),Lunar,Adaptive,3,1000,0.00323054,0.2,38.1643,38.1643,100,75,191.147
Wide (32-16),Lunar,Adaptive,3,100,0.00323054,0.5,38.1643,38.1643,100,75,11.1567
Wide (32-16),Lunar,Adaptive,3,500,0.00211956,0.5,38.1643,38.1643,100,75,63.8346
Wide (32-16),Lunar,Adaptive,3,1000,0.00082116,0.5,38.1643,38.1643,100,75,125.797
Wide (32-16),Mars,None,3,100,0.001,0,38.1643,38.1643,100,0,22.1342
Wide (32-16),Mars,None,3,500,0.0006561,0,38.1643,38.1643,100,0,121.116
Wide (32-16),Mars,None,3,1000,0.000254187,0,38.1643,38.1643,100,0,236.625
Wide (32-16),Mars,None,3,100,0.000254187,0.2,38.1643,38.1643,100,0,18.9983
Wide (32-16),GEO,None,3,100,0.01,0,38.1643,38.1643,100,0,25.2414
Wide (32-16),Mars,None,3,1000,6.46108e-05,0.2,38.1643,38.1643,100,0,189.53
Wide (32-16),Mars,None,3,100,6.46108e-05,0.5,38.1643,38.1643,100,0,11.7107
Wide (32-16),GEO,None,3,1000,1.64232e-05,0.5,38.1643,38.1643,100,0,186.916
Wide (32-16),Mars,None,3,1000,1.64232e-05,0.5,38.1643,38.1643,100,0,193.733
Wide (32-16),Mars,None,3,100,0.01,0,38.1643,38.1643,100,0,25.5028
Wide (32-16),Mars,None,3,500,0.006561,0,38.1643,38.1643,100,0,114.046
Wide (32-16),Mars,None,3,1000,0.00254187,0,38.1643,38.1643,100,0,219.678
Wide (32-16),Mars,None,3,100,0.00254187,0.2,38.1643,38.1643,100,0,17.1306
Wide (32-16),Mars,None,3,500,0.00166772,0.2,38.1643,38.1643,100,0,90.9356
Wide (32-16),Mars,None,3,1000,0.000646108,0.2,38.1643,38.1643,100,0,179.564
Wide (32-16),Mars,None,3,100,0.000646108,0.5,38.1643,38.1643,100,0,12.3583
Wide (32-16),Mars,None,3,500,0.000423912,0.5,38.1643,38.1643,100,0,58.7718
Wide (32-16),Mars,None,3,1000,0.000164232,0.5,38.1643,38.1643,100,0,121.177
Wide (32-16),Mars,None,3,100,0.05,0,38.1643,38.1643,100,0,26.6176
Wide (32-16),Mars,None,3,500,0.032805,0,38.1643,38.1643,100,0,138.756
Wide (32-16),Mars,None,3,1000,0.0127093,0,38.1643,38.1643,100,0,244.106
Wide (32-16),Mars,None,3,100,0.0127093,0.2,38.1643,38.1643,100,0,19.4041
Wide (32-16),Mars,None,3,500,0.00833859,0.2,38.1643,38.1643,100,0,107.631
Wide (32-16),Mars,None,3,1000,0.00323054,0.2,38.1643,38.1643,100,0,215.119
Wide (32-16),Mars,None,3,100,0.00323054,0.5,38.1643,38.1643,100,0,13.2545
Wide (32-16),Mars,None,3,500,0.00211956,0.5,38.1643,38.1643,100,0,63.7601
Wide (32-16),Mars,None,3,1000,0.00082116,0.5,38.1643,38.1643,100,0,115.399
Wide (32-16),Mars,Minimal,3,100,0.001,0,38.1643,38.1643,100,10,21.7454
Wide (32-16),Mars,Minimal,3,500,0.0006561,0,38.1643,38.1643,100,10,114.789
Wide (32-16),Mars,Minimal,3,1000,0.000254187,0,38.1643,38.1643,100,10,222.396
Wide (32-16),Mars,Minimal,3,100,0.000254187,0.2,38.1643,38.1643,100,10,17.4408
Wide (32-16),Mars,Minimal,3,500,0.000166772,0.2,38.1643,38.1643,100,10,88.3236
Wide (32-16),Mars,Minimal,3,1000,6.46108e-05,0.2,38.1643,38.1643,100,10,176.531
Wide (32-16),Mars,Minimal,3,100,6.46108e-05,0.5,38.1643,38.1643,100,10,11.7618
Wide (32-16),Mars,Minimal,3,500,4.23912e-05,0.5,38.1643,38.1643,100,10,80.6154
Wide (32-16),Mars,Minimal,3,1000,1.64232e-05,0.5,38.1643,38.1643,100,10,127.736
Wide (32-16),Mars,Minimal,3,100,0.01,0,38.1643,38.1643,100,10,22.0263
Wide (32-16),Mars,Minimal,3,500,0.006561,0,38.1643,38.1643,100,10,113.043
Wide (32-16),Mars,Minimal,3,1000,0.00254187,0,38.1643,38.1643,100,10,264.992
Wide (32-16),GEO,None,3,500,4.23912e-05,0.5,38.1643,38.1643,100,0,69.8669
Wide (32-16),Mars,Minimal,3,500,0.00166772,0.2,38.1643,38.1643,100,10,98.0317
Wide (32-16),Mars,Minimal,3,1000,0.000646108,0.2,38.1643,38.1643,100,10,202.195
Wide (32-16),Mars,Minimal,3,100,0.000646108,0.5,38.1643,38.1643,100,10,10.9346
Wide (32-16),Mars,Minimal,3,500,0.000423912,0.5,38.1643,38.1643,100,10,56.821
Wide (32-16),Mars,Minimal,3,1000,0.000164232,0.5,38.1643,38.1643,100,10,123.693
Wide (32-16),Mars,Minimal,3,100,0.05,0,38.1643,38.1643,100,10,25.0675
Wide (32-16),Mars,Minimal,3,500,0.032805,0,38.1643,38.1643,100,10,116.94
Wide (32-16),Mars,Minimal,3,1000,0.0127093,0,38.1643,38.1643,100,10,247.186
Wide (32-16),Mars,Minimal,3,100,0.0127093,0.2,38.1643,38.1643,100,10,24.6152
Wide (32-16),Mars,Minimal,3,500,0.00833859,0.2,38.1643,38.1643,100,10,197.921
Wide (32-16),Mars,Minimal,3,1000,0.00323054,0.2,38.1643,38.1643,100,10,236.365
Wide (32-16),Mars,Minimal,3,100,0.00323054,0.5,38.1643,38.1643,100,10,15.2899
Wide (32-16),Mars,Minimal,3,500,0.00211956,0.5,38.1643,38.1643,100,10,67.2424
Wide (32-16),Mars,Minimal,3,1000,0.00082116,0.5,38.1643,38.1643,100,10,167.903
Wide (32-16),Mars,Moderate,3,100,0.001,0,38.1643,38.1643,100,50,26.0521
Wide (32-16),Mars,Moderate,3,500,0.0006561,0,38.1643,38.1643,100,50,119.784
Wide (32-16),Mars,Moderate,3,1000,0.000254187,0,38.1643,38.1643,100,50,252.962
Wide (32-16),Mars,Moderate,3,100,0.000254187,0.2,38.1643,38.1643,100,50,18.0737
Wide (32-16),Mars,Moderate,3,500,0.000166772,0.2,38.1643,38.1643,100,50,98.8837
Wide (32-16),Mars,Moderate,3,1000,6.46108e-05,0.2,38.1643,38.1643,100,50,200.567
Wide (32-16),Mars,Moderate,3,100,6.46108e-05,0.5,38.1643,38.1643,100,50,12.2292
Wide (32-16),Mars,Moderate,3,500,4.23912e-05,0.5,38.1643,38.1643,100,50,77.3513
Wide (32-16),Mars,Moderate,3,1000,1.64232e-05,0.5,38.1643,38.1643,100,50,168.129
Wide (32-16),Mars,Moderate,3,100,0.01,0,38.1643,38.1643,100,50,27.9234
Wide (32-16),Mars,Moderate,3,500,0.006561,0,38.1643,38.1643,100,50,129.779
Wide (32-16),Mars,Moderate,3,1000,0.00254187,0,38.1643,38.1643,100,50,226.165
Wide (32-16),Mars,Moderate,3,100,0.00254187,0.2,38.1643,38.1643,100,50,17.227
Wide (32-16),Mars,Moderate,3,500,0.00166772,0.2,38.1643,38.1643,100,50,90.5051
Wide (32-16),Mars,Moderate,3,1000,0.000646108,0.2,38.1643,38.1643,100,50,182.047
Wide (32-16),Mars,Moderate,3,100,0.000646108,0.5,38.1643,38.1643,100,50,14.4369
Wide (32-16),Mars,Moderate,3,500,0.000423912,0.5,38.1643,38.1643,100,50,60.0433
Wide (32-16),Mars,Moderate,3,1000,0.000164232,0.5,38.1643,38.1643,100,50,119.191
Wide (32-16),Mars,Moderate,3,100,0.05,0,38.1643,38.1643,100,50,22.027
Wide (32-16),Mars,Moderate,3,500,0.032805,0,38.1643,38.1643,100,50,110.12
Wide (32-16),Mars,Moderate,3,1000,0.0127093,0,38.1643,38.1643,100,50,229.756
Wide (32-16),Mars,Moderate,3,100,0.0127093,0.2,38.1643,38.1643,100,50,18.4709
Wide (32-16),Mars,Moderate,3,500,0.00833859,0.2,38.1643,38.1643,100,50,96.7321
Wide (32-16),Mars,Moderate,3,1000,0.00323054,0.2,38.1643,38.1643,100,50,187.394
Wide (32-16),Mars,Moderate,3,100,0.00323054,0.5,38.1643,38.1643,100,50,10.9849
Wide (32-16),Mars,Moderate,3,500,0.00211956,0.5,38.1643,38.1643,100,50,58.2067
Wide (32-16),Mars,Moderate,3,1000,0.00082116,0.5,38.1643,38.1643,100,50,118.211
Wide (32-16),Mars,High,3,100,0.001,0,38.1643,38.1643,100,100,22.6198
Wide (32-16),Mars,High,3,500,0.0006561,0,38.1643,38.1643,100,100,112.028
Wide (32-16),Mars,High,3,1000,0.000254187,0,38.1643,38.1643,100,100,296.135
Wide (32-16),Mars,High,3,100,0.000254187,0.2,38.1643,38.1643,100,100,16.7753
Wide (32-16),Mars,High,3,500,0.000166772,0.2,38.1643,38.1643,100,100,91.3602
Wide (32-16),Mars,High,3,1000,6.46108e-05,0.2,38.1643,38.1643,100,100,182.096
Wide (32-16),Mars,High,3,100,6.46108e-05,0.5,38.1643,38.1643,100,100,11.6396
Wide (32-16),Mars,High,3,500,4.23912e-05,0.5,38.1643,38.1643,100,100,60.0848
Wide (32-16),Mars,High,3,1000,1.64232e-05,0.5,38.1643,38.1643,100,100,116.248
Wide (32-16),Mars,High,3,100,0.01,0,38.1643,38.1643,100,100,23.4465
Wide (32-16),Mars,High,3,500,0.006561,0,38.1643,38.1643,100,100,112.111
Wide (32-16),Mars,High,3,1000,0.00254187,0,38.1643,38.1643,100,100,233.894
Wide (32-16),Mars,High,3,100,0.00254187,0.2,38.1643,38.1643,100,100,17.6215
Wide (32-16),Mars,High,3,500,0.00166772,0.2,38.1643,38.1643,100,100,98.8916
Wide (32-16),Mars,High,3,1000,0.000646108,0.2,38.1643,38.1643,100,100,262.145
Wide (32-16),Mars,High,3,100,0.000646108,0.5,38.1643,38.1643,100,100,15.6466
Wide (32-16),Mars,High,3,500,0.000423912,0.5,38.1643,38.1643,100,100,76.6464
Wide (32-16),Mars,High,3,1000,0.000164232,0.5,38.1643,38.1643,100,100,157.029
Wide (32-16),Mars,High,3,100,0.05,0,38.1643,38.1643,100,100,28.7852
Wide (32-16),Mars,High,3,500,0.032805,0,38.1643,38.1643,100,100,143.805
Wide (32-16),Mars,High,3,1000,0.0127093,0,38.1643,38.1643,100,100,282.518
Wide (32-16),Mars,High,3,100,0.0127093,0.2,38.1643,38.1643,100,100,23.1274
Wide (32-16),Mars,High,3,500,0.00833859,0.2,38.1643,38.1643,100,100,117.244
Wide (32-16),Mars,High,3,1000,0.00323054,0.2,38.1643,38.1643,100,100,226.989
Wide (32-16),Mars,High,3,100,0.00323054,0.5,38.1643,38.1643,100,100,16.6666
Wide (32-16),Mars,High,3,500,0.00211956,0.5,38.1643,38.1643,100,100,65.6874
Wide (32-16),Mars,High,3,1000,0.00082116,0.5,38.1643,38.1643,100,100,134.602
Wide (32-16),Mars,Very High,3,100,0.001,0,38.1643,38.1643,100,200,23.8583
Wide (32-16),Mars,Very High,3,500,0.0006561,0,38.1643,38.1643,100,200,113.923
Wide (32-16),Mars,Very High,3,1000,0.000254187,0,38.1643,38.1643,100,200,216.752
Wide (32-16),Mars,Very High,3,100,0.000254187,0.2,38.1643,38.1643,100,200,16.8315
Wide (32-16),Mars,Very High,3,500,0.000166772,0.2,38.1643,38.1643,100,200,88.7945
Wide (32-16),Mars,Very High,3,1000,6.46108e-05,0.2,38.1643,38.1643,100,200,174.165
Wide (32-16),Mars,Very High,3,100,6.46108e-05,0.5,38.1643,38.1643,100,200,10.6664
Wide (32-16),Mars,Very High,3,500,4.23912e-05,0.5,38.1643,38.1643,100,200,55.6814
Wide (32-16),Mars,Very High,3,1000,1.64232e-05,0.5,38.1643,38.1643,100,200,110.713
Wide (32-16),Mars,Very High,3,100,0.01,0,38.1643,38.1643,100,200,22.6985
Wide (32-16),Mars,Very High,3,500,0.006561,0,38.1643,38.1643,100,200,108.027
Wide (32-16),Mars,Very High,3,1000,0.00254187,0,38.1643,38.1643,100,200,215.759
Wide (32-16),Mars,Very High,3,100,0.00254187,0.2,38.1643,38.1643,100,200,16.8896
Wide (32-16),Mars,Very High,3,500,0.00166772,0.2,38.1643,38.1643,100,200,88.7705
Wide (32-16),Mars,Very High,3,1000,0.000646108,0.2,38.1643,38.1643,100,200,174.095
Wide (32-16),Mars,Very High,3,100,0.000646108,0.5,38.1643,38.1643,100,200,11.0545
Wide (32-16),Mars,Very High,3,500,0.000423912,0.5,38.1643,38.1643,100,200,56.1263
Wide (32-16),Mars,Very High,3,1000,0.000164232,0.5,38.1643,38.1643,100,200,110.613
Wide (32-16),Mars,Very High,3,100,0.05,0,38.1643,38.1643,100,200,21.6686
Wide (32-16),Mars,Very High,3,500,0.032805,0,38.1643,38.1643,100,200,108.824
Wide (32-16),Mars,Very High,3,1000,0.0127093,0,38.1643,38.1643,100,200,216.757
Wide (32-16),GEO,None,3,100,6.46108e-05,0.5,38.1643,38.1643,100,0,14.5307
Wide (32-16),Mars,Very High,3,500,0.00833859,0.2,38.1643,38.1643,100,200,88.6238
Wide (32-16),Mars,Very High,3,1000,0.00323054,0.2,38.1643,38.1643,100,200,174.209
Wide (32-16),Mars,Very High,3,100,0.00323054,0.5,38.1643,38.1643,100,200,11.3171
Wide (32-16),Mars,Very High,3,500,0.00211956,0.5,38.1643,38.1643,100,200,59.6499
Wide (32-16),Mars,Very High,3,1000,0.00082116,0.5,38.1643,38.1643,100,200,119.047
Wide (32-16),Mars,Adaptive,3,100,0.001,0,38.1643,38.1643,100,75,21.6252
Wide (32-16),Solar Probe,Adaptive,3,1000,0.00082116,0.5,38.1643,38.1643,100,75,146.124
Wide (32-16),Mars,Adaptive,3,1000,0.000254187,0,38.1643,38.1643,100,75,222.028
Wide (32-16),Mars,Adaptive,3,100,0.000254187,0.2,38.1643,38.1643,100,75,16.9066
Wide (32-16),Mars,Adaptive,3,500,0.000166772,0.2,38.1643,38.1643,100,75,87.3964
Wide (32-16),Mars,Adaptive,3,1000,6.46108e-05,0.2,38.1643,38.1643,100,75,181.982
Wide (32-16),Mars,Adaptive,3,100,6.46108e-05,0.5,38.1643,38.1643,100,75,11.2462
Wide (32-16),Mars,Adaptive,3,500,4.23912e-05,0.5,38.1643,38.1643,100,75,57.5439
Wide (32-16),Mars,Adaptive,3,1000,1.64232e-05,0.5,38.1643,38.1643,100,75,110.807
Wide (32-16),Mars,Adaptive,3,100,0.01,0,38.1643,38.1643,100,75,21.6983
Wide (32-16),Mars,Adaptive,3,500,0.006561,0,38.1643,38.1643,100,75,108.523
Wide (32-16),Mars,Adaptive,3,1000,0.00254187,0,38.1643,38.1643,100,75,216.433
Wide (32-16),Mars,Adaptive,3,100,0.00254187,0.2,38.1643,38.1643,100,75,16.901
Wide (32-16),Mars,Adaptive,3,500,0.00166772,0.2,38.1643,38.1643,100,75,86.9025
Wide (32-16),Mars,Adaptive,3,1000,0.000646108,0.2,38.1643,38.1643,100,75,173.289
Wide (32-16),Mars,Adaptive,3,100,0.000646108,0.5,38.1643,38.1643,100,75,11.0917
Wide (32-16),Mars,Adaptive,3,500,0.000423912,0.5,38.1643,38.1643,100,75,57.0003
Wide (32-16),Mars,Adaptive,3,1000,0.000164232,0.5,38.1643,38.1643,100,75,112.705
Wide (32-16),Mars,Adaptive,3,100,0.05,0,38.1643,38.1643,100,75,21.6575
Wide (32-16),Mars,Adaptive,3,500,0.032805,0,38.1643,38.1643,100,75,107.96
Wide (32-16),Mars,Adaptive,3,1000,0.0127093,0,38.1643,38.1643,100,75,215.99
Wide (32-16),Mars,Adaptive,3,100,0.0127093,0.2,38.1643,38.1643,100,75,17.0764
Wide (32-16),Mars,Adaptive,3,500,0.00833859,0.2,38.1643,38.1643,100,75,86.9691
Wide (32-16),Mars,Adaptive,3,1000,0.00323054,0.2,38.1643,38.1643,100,75,174.033
Wide (32-16),Mars,Adaptive,3,100,0.00323054,0.5,38.1643,38.1643,100,75,11.5597
Wide (32-16),Mars,Adaptive,3,500,0.00211956,0.5,38.1643,38.1643,100,75,58.3951
Wide (32-16),Mars,Adaptive,3,1000,0.00082116,0.5,38.1643,38.1643,100,75,111.339
Wide (32-16),Solar Probe,None,3,100,0.001,0,38.1643,38.1643,100,0,21.2377
Wide (32-16),Solar Probe,None,3,500,0.0006561,0,38.1643,38.1643,100,0,107.807
Wide (32-16),Solar Probe,None,3,1000,0.000254187,0,38.1643,38.1643,100,0,217.24
Wide (32-16),Solar Probe,None,3,100,0.000254187,0.2,38.1643,38.1643,100,0,17.1219
Wide (32-16),Solar Probe,None,3,500,0.000166772,0.2,38.1643,38.1643,100,0,118.068
Wide (32-16),Solar Probe,None,3,1000,6.46108e-05,0.2,38.1643,38.1643,100,0,175.686
Wide (32-16),GEO,None,3,1000,6.46108e-05,0.2,38.1643,38.1643,100,0,353.287
Wide (32-16),Solar Probe,None,3,500,4.23912e-05,0.5,38.1643,38.1643,100,0,57.319
Wide (32-16),Solar Probe,None,3,1000,1.64232e-05,0.5,38.1643,38.1643,100,0,113.22
Wide (32-16),Solar Probe,None,3,100,0.01,0,38.1643,38.1643,100,0,21.4441
Wide (32-16),Solar Probe,None,3,500,0.006561,0,38.1643,38.1643,100,0,108.007
Wide (32-16),Solar Probe,None,3,1000,0.00254187,0,38.1643,38.1643,100,0,216.441
Wide (32-16),Solar Probe,None,3,100,0.00254187,0.2,38.1643,38.1643,100,0,17.0885
Wide (32-16),Solar Probe,None,3,500,0.00166772,0.2,38.1643,38.1643,100,0,88.4161
Wide (32-16),Solar Probe,None,3,1000,0.000646108,0.2,38.1643,38.1643,100,0,173.22
Wide (32-16),Solar Probe,None,3,100,0.000646108,0.5,38.1643,38.1643,100,0,11.3237
Wide (32-16),Solar Probe,None,3,500,0.000423912,0.5,38.1643,38.1643,100,0,56.1434
Wide (32-16),Solar Probe,None,3,1000,0.000164232,0.5,38.1643,38.1643,100,0,111.037
Wide (32-16),Solar Probe,None,3,100,0.05,0,38.1643,38.1643,100,0,21.9469
Wide (32-16),Solar Probe,None,3,500,0.032805,0,38.1643,38.1643,100,0,108.212
Wide (32-16),Solar Probe,None,3,1000,0.0127093,0,38.1643,38.1643,100,0,217.333
Wide (32-16),Solar Probe,None,3,100,0.0127093,0.2,38.1643,38.1643,100,0,18.0669
